TEAM_NAME,GAME_DATE,OPP_TEAM,PTS_last_5,FG_PCT_last_5,FG3_PCT_last_5,REB_last_5,DREB_last_5,OREB_last_5,STL_last_5
Memphis Grizzlies,2025-01-22,CHA,124.4,0.4944,0.3786,43.4,30.2,13.2,11.0
Memphis Grizzlies,2025-01-24,NOP,125.4,0.5056,0.39,42.2,30.6,11.6,10.2
Memphis Grizzlies,2025-01-25,UTA,129.6,0.5092000000000001,0.3928,44.6,31.4,13.2,8.4
Memphis Grizzlies,2025-01-27,NYK,128.8,0.5126,0.3822,43.2,30.2,13.0,9.0
Memphis Grizzlies,2025-01-30,HOU,122.0,0.4894,0.3708,44.4,29.8,14.6,8.2
Memphis Grizzlies,2025-02-02,MIL,124.4,0.5066,0.3926,42.4,28.6,13.8,7.8
Memphis Grizzlies,2025-02-03,SAS,124.4,0.5038,0.375,46.6,31.0,15.6,7.8
Memphis Grizzlies,2025-02-05,TOR,122.2,0.49000000000000005,0.3624,47.4,33.0,14.4,9.6
Memphis Grizzlies,2025-02-08,OKC,124.8,0.4932,0.373,50.6,34.0,16.6,9.0
Memphis Grizzlies,2025-02-11,PHX,126.0,0.4918,0.38380000000000003,49.2,34.2,15.0,9.4
Memphis Grizzlies,2025-02-12,LAC,125.8,0.4746,0.3812,53.8,36.6,17.2,9.6
Memphis Grizzlies,2025-02-20,IND,122.2,0.47620000000000007,0.40939999999999993,49.6,35.0,14.6,8.8
Memphis Grizzlies,2025-02-21,ORL,119.2,0.462,0.3932,49.4,34.4,15.0,6.6
Memphis Grizzlies,2025-02-23,CLE,112.6,0.43900000000000006,0.3514,47.8,34.6,13.2,6.6
Memphis Grizzlies,2025-02-25,PHX,114.8,0.44159999999999994,0.34259999999999996,47.2,33.6,13.6,6.8
Memphis Grizzlies,2025-02-28,NYK,121.2,0.4606,0.3644,42.8,31.8,11.0,7.2
Memphis Grizzlies,2025-03-01,SAS,121.0,0.4554,0.2902,46.4,33.4,13.0,6.6
Memphis Grizzlies,2025-03-03,ATL,124.0,0.47780000000000006,0.2864,45.4,32.4,13.0,6.8
Memphis Grizzlies,2025-03-05,OKC,129.0,0.4962,0.3228,43.4,30.0,13.4,6.8
Memphis Grizzlies,2025-03-07,DAL,125.0,0.4862,0.2988,45.8,32.6,13.2,7.0
Memphis Grizzlies,2025-03-09,NOP,119.2,0.4756,0.29159999999999997,50.0,34.8,15.2,6.8
Memphis Grizzlies,2025-03-10,PHX,118.0,0.4648,0.3188,49.8,33.8,16.0,8.6
Memphis Grizzlies,2025-03-12,UTA,116.4,0.4526,0.335,49.4,33.6,15.8,9.0
Memphis Grizzlies,2025-03-14,CLE,114.8,0.44299999999999995,0.34720000000000006,48.6,35.2,13.4,10.6
Memphis Grizzlies,2025-03-15,MIA,119.0,0.4606,0.35540000000000005,47.8,34.6,13.2,11.0
Memphis Grizzlies,2025-03-17,SAC,119.6,0.47700000000000004,0.3566,46.2,34.2,12.0,10.6
Memphis Grizzlies,2025-03-19,POR,122.6,0.492,0.3902,44.4,34.0,10.4,10.0
Memphis Grizzlies,2025-03-21,LAC,118.4,0.47940000000000005,0.36960000000000004,44.6,34.4,10.2,10.4
Memphis Grizzlies,2025-03-25,UTA,115.6,0.47220000000000006,0.35619999999999996,44.8,33.6,11.2,9.0
Memphis Grizzlies,2025-03-27,OKC,118.8,0.47940000000000005,0.38380000000000003,46.2,33.6,12.6,8.2
Memphis Grizzlies,2025-03-29,LAL,114.6,0.45220000000000005,0.38260000000000005,43.2,31.8,11.4,8.6
Memphis Grizzlies,2025-03-31,BOS,115.6,0.4596,0.38360000000000005,41.8,31.6,10.2,8.4
Memphis Grizzlies,2025-04-01,GSW,116.4,0.46840000000000004,0.3802,42.8,33.6,9.2,8.0
Memphis Grizzlies,2025-04-03,MIA,119.8,0.4798,0.3844,43.4,34.6,8.8,7.8
Memphis Grizzlies,2025-04-05,DET,113.8,0.4678,0.3798,42.8,35.0,7.8,8.0
Memphis Grizzlies,2025-04-08,CHA,114.8,0.46719999999999995,0.3598,48.4,38.2,10.2,7.0
Memphis Grizzlies,2025-04-10,MIN,114.2,0.4524,0.3376,50.6,39.4,11.2,8.0
Memphis Grizzlies,2025-04-11,DEN,118.6,0.4666,0.3876,48.2,36.4,11.8,7.2
Memphis Grizzlies,2025-04-13,DAL,115.4,0.4612,0.371,47.8,36.2,11.6,7.4
Miami Heat,2024-10-23,ORL,,,,,,,
Miami Heat,2024-10-26,CHA,,,,,,,
Miami Heat,2024-10-28,DET,,,,,,,
Miami Heat,2024-10-30,NYK,,,,,,,
Miami Heat,2024-11-02,WAS,,,,,,,
Miami Heat,2024-11-04,SAC,108.4,0.4332,0.377,46.4,34.4,12.0,7.8
Miami Heat,2024-11-06,PHX,111.0,0.4422,0.3956,45.4,33.6,11.8,8.6
Miami Heat,2024-11-08,DEN,110.6,0.43620000000000003,0.3896,45.4,33.6,11.8,9.4
Miami Heat,2024-11-10,MIN,113.8,0.4476,0.41880000000000006,43.2,31.6,11.6,8.8
Miami Heat,2024-11-12,DET,111.4,0.4446,0.4048,44.0,32.6,11.4,10.4
Miami Heat,2024-11-15,IND,112.0,0.4532,0.3994,39.6,30.0,9.6,12.0
Miami Heat,2024-11-17,IND,114.8,0.46959999999999996,0.38739999999999997,39.6,30.8,8.8,13.4
Miami Heat,2024-11-18,PHI,114.4,0.4626,0.39940000000000003,38.6,29.4,9.2,11.8
Miami Heat,2024-11-24,DAL,111.2,0.4476,0.3654,42.6,33.4,9.2,11.6
Miami Heat,2024-11-26,MIL,116.8,0.4452,0.3626,45.4,35.0,10.4,10.0
Miami Heat,2024-11-27,CHA,113.2,0.44320000000000004,0.356,44.4,34.6,9.8,8.4
Miami Heat,2024-11-29,TOR,108.0,0.43019999999999997,0.3602,46.0,36.2,9.8,6.4
Miami Heat,2024-12-01,TOR,110.2,0.44160000000000005,0.3496,45.0,36.4,8.6,7.6
Miami Heat,2024-12-02,BOS,112.2,0.4474,0.36560000000000004,43.4,34.2,9.2,7.8
Miami Heat,2024-12-04,LAL,105.4,0.43260000000000004,0.3432,40.8,31.8,9.0,7.8
Miami Heat,2024-12-07,PHX,111.6,0.4572,0.3764,43.6,33.8,9.8,8.8
Miami Heat,2024-12-08,CLE,116.2,0.47140000000000004,0.382,43.0,31.8,11.2,9.4
Miami Heat,2024-12-12,TOR,116.4,0.47539999999999993,0.3906,45.8,34.4,11.4,8.2
Miami Heat,2024-12-16,DET,116.0,0.48319999999999996,0.3968,47.2,36.0,11.2,6.8
Miami Heat,2024-12-20,OKC,123.0,0.503,0.40680000000000005,47.2,36.4,10.8,8.8
Miami Heat,2024-12-21,ORL,115.6,0.4742,0.3646,45.0,35.4,9.6,8.4
Miami Heat,2024-12-23,BKN,114.2,0.46559999999999996,0.3396,44.4,35.6,8.8,8.0
Miami Heat,2024-12-26,ORL,111.8,0.46880000000000005,0.3362,43.8,36.0,7.8,8.4
Miami Heat,2024-12-28,ATL,106.8,0.454,0.35500000000000004,40.4,33.4,7.0,10.4
Miami Heat,2024-12-29,HOU,104.0,0.4518,0.3626,40.0,33.2,6.8,9.0
Miami Heat,2025-01-01,NOP,105.4,0.45299999999999996,0.36319999999999997,42.2,33.8,8.4,8.4
Miami Heat,2025-01-02,IND,106.4,0.46299999999999997,0.3894,42.2,34.2,8.0,8.2
Miami Heat,2025-01-04,UTA,107.4,0.479,0.39099999999999996,41.2,33.2,8.0,8.2
Miami Heat,2025-01-06,SAC,109.6,0.48500000000000004,0.3424,40.6,33.0,7.6,7.2
Miami Heat,2025-01-07,GSW,111.2,0.4806,0.33140000000000003,42.8,34.4,8.4,8.2
Miami Heat,2025-01-09,UTA,113.2,0.48719999999999997,0.3508,42.0,34.8,7.2,8.2
Miami Heat,2025-01-11,POR,108.8,0.46040000000000003,0.3244,44.2,35.4,8.8,9.0
Miami Heat,2025-01-13,LAC,109.6,0.44139999999999996,0.32620000000000005,45.0,35.6,9.4,10.4
Miami Heat,2025-01-15,LAL,109.2,0.4314,0.3402,48.4,38.2,10.2,10.0
Miami Heat,2025-01-17,DEN,107.2,0.45380000000000004,0.3766,45.2,36.8,8.4,7.8
Miami Heat,2025-01-19,SAS,107.0,0.4582,0.35120000000000007,43.8,36.0,7.8,7.0
Miami Heat,2025-01-21,POR,113.2,0.4842000000000001,0.4042,43.8,36.2,7.6,6.6
Miami Heat,2025-01-23,MIL,110.8,0.4768,0.3844,44.2,35.8,8.4,4.4
Miami Heat,2025-01-25,BKN,110.4,0.4732,0.366,44.4,35.2,9.2,3.6
Miami Heat,2025-01-27,ORL,110.0,0.45499999999999996,0.37,47.2,36.2,11.0,4.8
Miami Heat,2025-01-29,CLE,112.4,0.46040000000000003,0.3886,47.6,36.8,10.8,6.2
Miami Heat,2025-02-01,SAS,108.0,0.4492,0.3494,44.8,35.2,9.6,5.4
Miami Heat,2025-02-04,CHI,107.6,0.4532,0.3448,46.2,36.6,9.6,6.4
Miami Heat,2025-02-05,PHI,113.2,0.4748,0.375,45.0,35.8,9.2,6.6
Miami Heat,2025-02-07,BKN,113.6,0.48019999999999996,0.3646,45.6,36.2,9.4,5.4
Miami Heat,2025-02-10,BOS,105.8,0.44699999999999995,0.3514,44.8,34.2,10.6,5.4
Miami Heat,2025-02-12,OKC,101.6,0.4204,0.33039999999999997,48.0,36.2,11.8,5.0
Miami Heat,2025-02-13,DAL,100.8,0.4194,0.3332,46.6,35.2,11.4,5.0
Miami Heat,2025-02-21,TOR,98.6,0.4184,0.3116,46.2,33.8,12.4,6.0
Miami Heat,2025-02-23,MIL,101.0,0.4266,0.3014,44.2,32.8,11.4,7.0
Miami Heat,2025-02-24,ATL,106.4,0.4486,0.2994,45.6,34.4,11.2,5.8
Miami Heat,2025-02-26,ATL,106.6,0.44539999999999996,0.28559999999999997,44.4,32.8,11.6,7.0
Miami Heat,2025-02-28,IND,112.6,0.4726,0.3304,42.4,31.2,11.2,7.6
Miami Heat,2025-03-02,NYK,115.0,0.49219999999999997,0.38100000000000006,41.8,31.4,10.4,7.2
Miami Heat,2025-03-03,WAS,113.4,0.4972,0.3716,39.8,30.4,9.4,6.6
Miami Heat,2025-03-05,CLE,112.0,0.4991999999999999,0.38380000000000003,40.2,31.8,8.4,8.0
Miami Heat,2025-03-07,MIN,116.2,0.5218,0.421,39.6,32.2,7.4,7.8
Miami Heat,2025-03-08,CHI,110.8,0.49559999999999993,0.3938,40.8,33.6,7.2,7.2
Miami Heat,2025-03-10,CHA,107.6,0.466,0.348,41.8,35.6,6.2,7.2
Miami Heat,2025-03-12,LAC,105.6,0.4506,0.3498,44.2,36.4,7.8,7.6
Miami Heat,2025-03-14,BOS,105.2,0.4506,0.3552,40.4,31.8,8.6,8.4
Miami Heat,2025-03-15,MEM,102.0,0.4544,0.35940000000000005,39.6,31.4,8.2,9.0
Miami Heat,2025-03-17,NYK,99.4,0.4418,0.3256,38.8,30.0,8.8,8.8
Miami Heat,2025-03-19,DET,96.6,0.4524,0.3174,37.8,28.6,9.2,9.2
Miami Heat,2025-03-21,HOU,98.8,0.4584,0.3154,36.0,26.8,9.2,9.2
Miami Heat,2025-03-23,CHA,97.6,0.4673999999999999,0.32320000000000004,37.0,28.6,8.4,8.0
Miami Heat,2025-03-25,GSW,103.8,0.49139999999999995,0.3296,35.8,27.4,8.4,8.0
Miami Heat,2025-03-27,ATL,108.0,0.5234,0.417,36.8,28.8,8.0,8.4
Miami Heat,2025-03-29,PHI,113.4,0.5356,0.47379999999999994,36.4,28.8,7.6,8.6
Miami Heat,2025-03-31,WAS,114.4,0.5324,0.5042000000000001,38.4,29.8,8.6,9.6
Miami Heat,2025-04-02,BOS,118.8,0.5292000000000001,0.477,44.0,33.4,10.6,10.4
Miami Heat,2025-04-03,MEM,119.2,0.5182,0.48760000000000003,44.4,33.0,11.4,10.2
Miami Heat,2025-04-05,MIL,118.4,0.4888,0.4364,45.4,32.6,12.8,10.8
Miami Heat,2025-04-07,PHI,117.0,0.46580000000000005,0.3926,48.4,34.6,13.8,9.6
Miami Heat,2025-04-09,CHI,116.8,0.47240000000000004,0.3884,48.4,35.8,12.6,8.6
Miami Heat,2025-04-11,NOP,115.0,0.46699999999999997,0.40499999999999997,43.8,32.0,11.8,8.4
Miami Heat,2025-04-13,WAS,120.8,0.475,0.4004,49.0,36.2,12.8,9.0
Milwaukee Bucks,2024-10-23,PHI,,,,,,,
Milwaukee Bucks,2024-10-25,CHI,,,,,,,
Milwaukee Bucks,2024-10-27,BKN,,,,,,,
Milwaukee Bucks,2024-10-28,BOS,,,,,,,
Milwaukee Bucks,2024-10-31,MEM,,,,,,,
Milwaukee Bucks,2024-11-02,CLE,111.0,0.47140000000000004,0.3064,43.4,35.4,8.0,6.6
Milwaukee Bucks,2024-11-04,CLE,108.8,0.46040000000000003,0.3124,43.2,34.8,8.4,6.4
Milwaukee Bucks,2024-11-07,UTA,107.2,0.45899999999999996,0.3446,43.6,35.4,8.2,6.6
Milwaukee Bucks,2024-11-08,NYK,111.4,0.47219999999999995,0.3698,43.2,34.2,9.0,7.8
Milwaukee Bucks,2024-11-10,BOS,108.6,0.4688,0.36479999999999996,42.8,33.2,9.6,6.6
Milwaukee Bucks,2024-11-12,TOR,110.2,0.4796,0.4032,43.4,34.6,8.8,6.4
Milwaukee Bucks,2024-11-13,DET,107.4,0.4638,0.368,43.8,34.6,9.2,9.0
Milwaukee Bucks,2024-11-16,CHA,110.0,0.461,0.3566,43.4,33.8,9.6,9.8
Milwaukee Bucks,2024-11-18,HOU,108.2,0.46080000000000004,0.35419999999999996,43.2,34.2,9.0,8.4
Milwaukee Bucks,2024-11-20,CHI,109.6,0.46560000000000007,0.3864,43.6,36.0,7.6,9.8
Milwaukee Bucks,2024-11-22,IND,112.6,0.47940000000000005,0.3774,44.4,35.8,8.6,9.4
Milwaukee Bucks,2024-11-23,CHA,118.6,0.5052000000000001,0.41459999999999997,43.8,35.6,8.2,8.2
Milwaukee Bucks,2024-11-26,MIA,118.2,0.507,0.426,44.6,36.2,8.4,6.8
Milwaukee Bucks,2024-11-30,WAS,116.6,0.4984,0.4378,44.8,36.2,8.6,6.6
Milwaukee Bucks,2024-12-03,DET,121.2,0.5092000000000001,0.45039999999999997,43.8,34.6,9.2,6.0
Milwaukee Bucks,2024-12-04,ATL,122.4,0.5118,0.4904,42.0,34.0,8.0,6.6
Milwaukee Bucks,2024-12-06,BOS,117.4,0.48979999999999996,0.4626,41.2,33.6,7.6,6.0
Milwaukee Bucks,2024-12-08,BKN,113.4,0.4784,0.4412,41.2,33.2,8.0,6.2
Milwaukee Bucks,2024-12-10,ORL,115.8,0.49959999999999993,0.44279999999999997,39.2,32.4,6.8,6.4
Milwaukee Bucks,2024-12-14,ATL,113.8,0.5062,0.4248,39.0,32.6,6.4,7.2
Milwaukee Bucks,2024-12-20,CLE,110.2,0.48419999999999996,0.3748,41.2,34.4,6.8,6.8
Milwaukee Bucks,2024-12-21,WAS,109.6,0.49379999999999996,0.3822,42.2,35.0,7.2,8.2
Milwaukee Bucks,2024-12-23,CHI,111.0,0.4984,0.38980000000000004,40.8,34.0,6.8,9.8
Milwaukee Bucks,2024-12-26,BKN,109.8,0.4756,0.37679999999999997,44.4,36.8,7.6,10.0
Milwaukee Bucks,2024-12-28,CHI,108.0,0.4654,0.38239999999999996,44.8,36.6,8.2,10.6
Milwaukee Bucks,2024-12-31,IND,108.2,0.45519999999999994,0.38680000000000003,44.0,35.8,8.2,10.2
Milwaukee Bucks,2025-01-02,BKN,112.0,0.45380000000000004,0.3856,45.2,36.4,8.8,9.4
Milwaukee Bucks,2025-01-04,POR,111.6,0.45280000000000004,0.3616,45.6,36.2,9.4,8.2
Milwaukee Bucks,2025-01-06,TOR,109.6,0.44720000000000004,0.3412,44.4,35.0,9.4,9.6
Milwaukee Bucks,2025-01-08,SAS,114.2,0.46299999999999997,0.36219999999999997,45.8,36.6,9.2,8.6
Milwaukee Bucks,2025-01-10,ORL,116.2,0.4782,0.386,48.6,38.6,10.0,8.8
Milwaukee Bucks,2025-01-12,NYK,114.0,0.489,0.38520000000000004,47.0,38.2,8.8,8.8
Milwaukee Bucks,2025-01-14,SAC,113.2,0.49160000000000004,0.38459999999999994,45.6,36.4,9.2,8.8
Milwaukee Bucks,2025-01-15,ORL,118.8,0.5042,0.3968,47.4,37.4,10.0,6.4
Milwaukee Bucks,2025-01-17,TOR,117.6,0.5146000000000001,0.41340000000000005,48.0,38.8,9.2,7.0
Milwaukee Bucks,2025-01-19,PHI,119.4,0.5227999999999999,0.40679999999999994,45.4,36.0,9.4,7.0
Milwaukee Bucks,2025-01-23,MIA,122.2,0.518,0.4104,46.4,37.0,9.4,5.4
Milwaukee Bucks,2025-01-25,LAC,126.0,0.5204,0.44160000000000005,49.6,41.0,8.6,5.2
Milwaukee Bucks,2025-01-27,UTA,123.4,0.515,0.44020000000000004,47.6,40.2,7.4,5.2
Milwaukee Bucks,2025-01-28,POR,124.0,0.5109999999999999,0.3942,47.0,39.2,7.8,4.4
Milwaukee Bucks,2025-01-31,SAS,120.4,0.5084,0.3732,45.4,38.0,7.4,4.6
Milwaukee Bucks,2025-02-02,MEM,119.4,0.49560000000000004,0.3624,45.2,35.8,9.4,4.8
Milwaukee Bucks,2025-02-03,OKC,118.2,0.49860000000000004,0.3612,41.4,32.6,8.8,5.2
Milwaukee Bucks,2025-02-05,CHA,114.0,0.48019999999999996,0.3536,40.4,30.8,9.6,7.2
Milwaukee Bucks,2025-02-07,ATL,111.4,0.46040000000000003,0.36879999999999996,40.0,30.2,9.8,7.2
Milwaukee Bucks,2025-02-09,PHI,111.0,0.4446,0.382,41.4,32.0,9.4,6.6
Milwaukee Bucks,2025-02-10,GSW,114.4,0.4462,0.40440000000000004,42.6,32.8,9.8,7.4
Milwaukee Bucks,2025-02-12,MIN,112.8,0.44939999999999997,0.3762,42.8,33.6,9.2,7.0
Milwaukee Bucks,2025-02-20,LAC,114.2,0.4628,0.38960000000000006,45.0,36.4,8.6,6.0
Milwaukee Bucks,2025-02-21,WAS,115.0,0.4566,0.38280000000000003,44.4,35.4,9.0,5.8
Milwaukee Bucks,2025-02-23,MIA,113.8,0.4664,0.363,44.6,35.4,9.2,7.0
Milwaukee Bucks,2025-02-25,HOU,110.8,0.48119999999999996,0.3476,42.0,35.0,7.0,6.4
Milwaukee Bucks,2025-02-27,DEN,108.0,0.4612,0.3518,42.0,35.2,6.8,7.6
Milwaukee Bucks,2025-03-01,DAL,111.6,0.466,0.35419999999999996,42.0,35.0,7.0,7.8
Milwaukee Bucks,2025-03-04,ATL,114.8,0.47219999999999995,0.3418,44.2,36.0,8.2,8.0
Milwaukee Bucks,2025-03-05,DAL,119.4,0.479,0.34500000000000003,45.6,37.2,8.4,7.4
Milwaukee Bucks,2025-03-08,ORL,122.8,0.4934,0.3646,48.6,40.2,8.4,7.8
Milwaukee Bucks,2025-03-09,CLE,125.2,0.5227999999999999,0.3954,48.8,40.4,8.4,7.2
Milwaukee Bucks,2025-03-11,IND,121.0,0.5152,0.371,49.2,39.2,10.0,7.4
Milwaukee Bucks,2025-03-13,LAL,117.4,0.5164000000000001,0.3822,47.6,39.2,8.4,7.0
Milwaukee Bucks,2025-03-15,IND,117.2,0.5098,0.40779999999999994,47.0,39.0,8.0,7.2
Milwaukee Bucks,2025-03-16,OKC,115.0,0.5018,0.39740000000000003,45.0,37.2,7.8,7.8
Milwaukee Bucks,2025-03-18,GSW,114.2,0.4720000000000001,0.3782,44.2,35.4,8.8,7.6
Milwaukee Bucks,2025-03-20,LAL,112.8,0.4646,0.3834,41.0,34.4,6.6,7.6
Milwaukee Bucks,2025-03-22,SAC,113.6,0.4574,0.3684,40.4,33.0,7.4,9.2
Milwaukee Bucks,2025-03-24,PHX,111.2,0.4668,0.3672,39.2,31.0,8.2,8.6
Milwaukee Bucks,2025-03-26,DEN,107.2,0.44720000000000004,0.3478,37.4,28.8,8.6,9.2
Milwaukee Bucks,2025-03-28,NYK,109.6,0.471,0.3578,38.4,30.0,8.4,8.6
Milwaukee Bucks,2025-03-30,ATL,112.4,0.502,0.3734,38.0,29.8,8.2,7.2
Milwaukee Bucks,2025-04-01,PHX,113.6,0.502,0.3792,37.0,29.6,7.4,5.8
Milwaukee Bucks,2025-04-03,PHI,117.4,0.5349999999999999,0.41259999999999997,34.4,28.6,5.8,5.8
Milwaukee Bucks,2025-04-05,MIA,121.4,0.558,0.4542,35.2,29.6,5.6,4.8
Milwaukee Bucks,2025-04-06,NOP,122.2,0.558,0.4344,36.8,32.2,4.6,5.2
Milwaukee Bucks,2025-04-08,MIN,123.0,0.542,0.4244,40.6,34.6,6.0,6.8
Milwaukee Bucks,2025-04-10,NOP,120.2,0.542,0.4224,42.0,35.0,7.0,7.4
Milwaukee Bucks,2025-04-11,DET,120.8,0.513,0.38520000000000004,44.8,37.0,7.8,8.8
Milwaukee Bucks,2025-04-13,DET,120.6,0.49219999999999997,0.36920000000000003,45.6,37.8,7.8,8.8
Minnesota Timberwolves,2024-10-22,LAL,,,,,,,
Minnesota Timberwolves,2024-10-24,SAC,,,,,,,
Minnesota Timberwolves,2024-10-26,TOR,,,,,,,
Minnesota Timberwolves,2024-10-29,DAL,,,,,,,
Minnesota Timberwolves,2024-11-01,DEN,,,,,,,
Minnesota Timberwolves,2024-11-02,SAS,113.0,0.4766,0.4022,42.0,32.8,9.2,5.8
Minnesota Timberwolves,2024-11-04,CHA,113.0,0.4894,0.3982,39.0,31.0,8.0,6.4
Minnesota Timberwolves,2024-11-07,CHI,112.4,0.4928,0.413,39.6,31.0,8.6,7.2
Minnesota Timberwolves,2024-11-08,POR,117.0,0.5084,0.42160000000000003,39.4,30.6,8.8,6.8
Minnesota Timberwolves,2024-11-10,MIA,119.6,0.5042,0.4122,40.8,32.2,8.6,7.6
Minnesota Timberwolves,2024-11-12,POR,114.6,0.48019999999999996,0.3842,42.6,32.4,10.2,8.6
Minnesota Timberwolves,2024-11-13,POR,115.6,0.4864,0.39899999999999997,42.6,32.8,9.8,9.8
Minnesota Timberwolves,2024-11-15,SAC,112.4,0.4664,0.33999999999999997,41.8,31.2,10.6,10.8
Minnesota Timberwolves,2024-11-17,PHX,111.4,0.4518,0.3374,42.0,31.4,10.6,11.2
Minnesota Timberwolves,2024-11-21,TOR,110.0,0.4598000000000001,0.33659999999999995,38.6,28.2,10.4,11.0
Minnesota Timberwolves,2024-11-24,BOS,112.2,0.4628,0.34740000000000004,37.2,28.0,9.2,10.8
Minnesota Timberwolves,2024-11-26,HOU,111.6,0.44539999999999996,0.3464,40.6,30.0,10.6,8.6
Minnesota Timberwolves,2024-11-27,SAC,114.2,0.4524,0.358,42.8,32.0,10.8,7.4
Minnesota Timberwolves,2024-11-29,LAC,109.0,0.44659999999999994,0.3482,41.2,31.6,9.6,7.8
Minnesota Timberwolves,2024-12-02,LAL,103.6,0.4242,0.33799999999999997,44.6,34.6,10.0,7.8
Minnesota Timberwolves,2024-12-04,LAC,104.4,0.44279999999999997,0.3552,45.2,35.8,9.4,7.6
Minnesota Timberwolves,2024-12-06,GSW,105.0,0.45519999999999994,0.3548,45.4,36.8,8.6,10.2
Minnesota Timberwolves,2024-12-08,GSW,104.2,0.46040000000000003,0.374,44.6,37.0,7.6,11.4
Minnesota Timberwolves,2024-12-13,LAL,104.6,0.46240000000000003,0.3926,45.8,37.6,8.2,10.4
Minnesota Timberwolves,2024-12-15,SAS,105.4,0.46020000000000005,0.3718,45.6,37.4,8.2,11.2
Minnesota Timberwolves,2024-12-19,NYK,104.8,0.43900000000000006,0.3546,47.2,37.6,9.6,11.2
Minnesota Timberwolves,2024-12-21,GSW,104.6,0.43479999999999996,0.3628,44.6,35.2,9.4,10.2
Minnesota Timberwolves,2024-12-23,ATL,103.8,0.4276,0.3698,44.0,34.2,9.8,8.8
Minnesota Timberwolves,2024-12-25,DAL,103.4,0.4222,0.3446,44.8,33.2,11.6,10.0
Minnesota Timberwolves,2024-12-27,HOU,105.0,0.43479999999999996,0.376,44.4,33.4,11.0,9.2
Minnesota Timberwolves,2024-12-29,SAS,106.4,0.45600000000000007,0.40499999999999997,42.2,32.0,10.2,8.6
Minnesota Timberwolves,2024-12-31,OKC,107.4,0.44980000000000003,0.374,46.0,33.4,12.6,7.4
Minnesota Timberwolves,2025-01-02,BOS,107.8,0.4648,0.37940000000000007,45.6,33.2,12.4,7.0
Minnesota Timberwolves,2025-01-04,DET,110.0,0.479,0.4218,45.2,33.8,11.4,4.8
Minnesota Timberwolves,2025-01-06,LAC,110.0,0.471,0.41419999999999996,42.6,31.4,11.2,4.6
Minnesota Timberwolves,2025-01-07,NOP,109.0,0.45899999999999996,0.39859999999999995,45.6,33.0,12.6,4.2
Minnesota Timberwolves,2025-01-09,ORL,107.4,0.4584,0.4168,45.0,33.8,11.2,5.2
Minnesota Timberwolves,2025-01-11,MEM,107.2,0.4396,0.4084,46.4,34.4,12.0,6.4
Minnesota Timberwolves,2025-01-13,WAS,109.2,0.45280000000000004,0.38180000000000003,46.4,35.2,11.2,7.6
Minnesota Timberwolves,2025-01-15,GSW,112.2,0.4666,0.3774,50.4,37.8,12.6,7.8
Minnesota Timberwolves,2025-01-17,NYK,113.6,0.46580000000000005,0.38720000000000004,47.6,35.2,12.4,7.4
Minnesota Timberwolves,2025-01-18,CLE,116.0,0.4868,0.4290000000000001,46.2,33.8,12.4,6.6
Minnesota Timberwolves,2025-01-20,MEM,118.6,0.5024,0.43740000000000007,44.6,33.2,11.4,5.6
Minnesota Timberwolves,2025-01-22,DAL,114.8,0.4666,0.42160000000000003,46.8,33.4,13.4,5.2
Minnesota Timberwolves,2025-01-25,DEN,113.8,0.45919999999999994,0.4218,44.0,31.6,12.4,5.6
Minnesota Timberwolves,2025-01-27,ATL,117.4,0.4824,0.4234,44.8,32.0,12.8,7.6
Minnesota Timberwolves,2025-01-29,PHX,114.2,0.45500000000000007,0.3734,45.8,32.4,13.4,9.2
Minnesota Timberwolves,2025-01-30,UTA,115.0,0.47140000000000004,0.384,44.2,31.8,12.4,10.0
Minnesota Timberwolves,2025-02-01,WAS,121.4,0.5136000000000001,0.42940000000000006,41.6,30.8,10.8,10.0
Minnesota Timberwolves,2025-02-03,SAC,119.0,0.5040000000000001,0.4136,43.2,32.0,11.2,10.0
Minnesota Timberwolves,2025-02-05,CHI,115.2,0.4838,0.3802,41.4,31.6,9.8,8.2
Minnesota Timberwolves,2025-02-06,HOU,120.6,0.4906,0.40540000000000004,43.0,31.4,11.6,6.8
Minnesota Timberwolves,2025-02-08,POR,121.8,0.4744,0.39780000000000004,45.6,31.2,14.4,6.2
Minnesota Timberwolves,2025-02-10,CLE,117.0,0.4596,0.3586,46.4,32.2,14.2,6.8
Minnesota Timberwolves,2025-02-12,MIL,117.8,0.45780000000000004,0.36019999999999996,45.2,30.2,15.0,6.8
Minnesota Timberwolves,2025-02-13,OKC,115.2,0.4422,0.34559999999999996,49.8,34.0,15.8,6.6
Minnesota Timberwolves,2025-02-21,HOU,113.0,0.4412,0.3126,48.8,33.6,15.2,6.4
Minnesota Timberwolves,2025-02-23,OKC,110.6,0.4346,0.2884,46.4,33.4,13.0,7.4
Minnesota Timberwolves,2025-02-24,OKC,112.4,0.41740000000000005,0.29700000000000004,46.6,32.2,14.4,7.0
Minnesota Timberwolves,2025-02-27,LAL,117.2,0.4282,0.29159999999999997,49.2,35.6,13.6,6.2
Minnesota Timberwolves,2025-02-28,UTA,117.4,0.4358000000000001,0.3048,45.6,33.0,12.6,7.2
Minnesota Timberwolves,2025-03-02,PHX,117.4,0.4382,0.3296,42.8,32.0,10.8,9.6
Minnesota Timberwolves,2025-03-04,PHI,117.6,0.4338,0.3526,42.8,32.4,10.4,11.2
